recommend,year,sentiment_analysis,title
1,2014,2,Source Filmmaker
1,2015,2,Far Cry®
1,2013,1,Batman: Arkham Asylum Game of the Year Edition
1,2011,2,Duke Nukem Forever
1,2015,2,Counter-Strike: Global Offensive
1,2014,2,Styx: Master of Shadows
1,2014,2,Tomb Raider
1,2015,2,Super Chibi Knight
1,2013,2,Mini Motor Racing EVO
1,2012,2,Team Fortress 2
1,2015,2,Dying Light
1,2012,2,Oddworld: Abe's Oddysee®
1,2014,1,Hearts of Iron IV
1,2015,2,Hotline Miami 2: Wrong Number
1,2014,2,Tom Clancy's Rainbow Six® Siege
1,2014,2,FTL: Faster Than Light
1,2014,2,LYNE
1,2014,2,NARUTO SHIPPUDEN: Ultimate Ninja STORM 3 Full Burst HD
1,2013,2,Terraria
1,2015,2,Rocket League®
1,2015,1,Fallout 4 Far Harbor
1,2014,2,Terraria
1,2014,2,Rust
1,2014,2,FINAL FANTASY VIII
1,2015,1,Portal 2
1,2013,2,LEGO® MARVEL's Avengers
1,2013,2,Torchlight II
1,2014,2,Team Fortress 2
1,2014,2,Counter-Strike: Global Offensive
1,2015,1,Team Fortress 2
1,2014,1,Far Cry 3
1,2015,2,Cities: Skylines
1,2015,1,Counter-Strike: Global Offensive
1,2014,2,Counter-Strike: Global Offensive
1,2014,2,Realm of the Mad God
1,2013,1,Team Fortress 2
1,2014,1,Cry of Fear
1,2013,2,DayZ
1,2014,2,Insurgency
1,2015,2,Life is Strange - Episode 1
1,2015,1,Counter-Strike: Global Offensive
1,2015,2,F1 2016
1,2014,2,Outlast
1,2015,1,Counter-Strike: Global Offensive
1,2014,2,Goat Simulator
1,2013,2,Sniper Elite: Nazi Zombie Army
1,2014,2,Just Cause 2: Multiplayer Mod
1,2014,2,Battlefield: Bad Company™ 2
1,2014,2,Starbound
1,2014,2,Terraria
1,2011,2,Garry's Mod
1,2014,1,Team Fortress 2
1,2014,2,The Wolf Among Us
1,2014,1,Goat Simulator
1,2013,2,PlanetSide 2
1,2014,1,SNOW
1,2015,2,Minimum
1,2015,2,Terraria
1,2015,2,Bad Rats: the Rats' Revenge
1,2014,2,Kerbal Space Program
1,2015,1,Mount &amp; Blade: Warband
1,2015,2,Team Fortress 2
1,2015,2,AKIBA'S TRIP: Undead ＆ Undressed
1,2014,2,Portal 2
1,2014,2,Garry's Mod
1,2014,2,Red Orchestra 2: Heroes of Stalingrad with Rising Storm
1,2015,2,Tomb Raider
1,2015,2,Nidhogg
1,2015,2,Source Filmmaker
1,2013,2,Garry's Mod
1,2014,1,Team Fortress 2
1,2015,2,Scribblenauts Unlimited
1,2014,2,Stardew Valley
1,2014,2,"Papers, Please"
1,2013,2,Antichamber
1,2014,2,Counter-Strike: Global Offensive
1,2013,2,Arma 3
1,2014,2,Team Fortress 2
1,2015,2,Teddy Floppy Ear - Mountain Adventure
1,2015,2,Controller Companion
1,2015,1,Counter-Strike: Global Offensive
1,2014,2,DayZ
1,2014,2,Tom Clancy’s The Division™
1,2014,1,Fallout 4 - Wasteland Workshop
1,2015,1,The Escapists
1,2014,1,Free to Play
1,2014,2,Fistful of Frags
1,2014,2,Team Fortress 2
1,2012,1,Team Fortress 2
1,2015,2,POSTAL 2
1,2014,2,Saints Row 2
1,2014,2,Surgeon Simulator
1,2014,2,Free to Play
1,2015,2,The Fruit of Grisaia
1,2014,2,Counter-Strike: Source
1,2012,2,Mirror's Edge™
1,2015,1,Chivalry: Medieval Warfare
1,2015,2,Life is Strange - Episode 1
1,2015,2,Nuclear Throne
1,2015,2,European Ship Simulator
1,2014,2,BattleBlock Theater®
1,2013,2,Garry's Mod
1,2014,2,Call of Duty: World at War
1,2014,2,Team Fortress 2
1,2015,1,Brawlhalla
1,2015,2,Tales from the Borderlands
1,2015,2,Red Orchestra 2: Heroes of Stalingrad with Rising Storm
1,2013,1,Blacklight: Retribution
1,2014,1,Garry's Mod
1,2013,2,Cry of Fear
1,2015,1,Team Fortress 2
1,2015,2,Counter-Strike: Global Offensive
1,2013,2,Team Fortress 2
1,2014,2,Depth
1,2011,2,Counter-Strike: Source
1,2015,2,"Papers, Please"
1,2011,2,Portal
1,2012,2,DEAD RISING®
1,2014,2,Counter-Strike: Global Offensive
1,2011,2,Portal 2
1,2014,1,Alien: Isolation
1,2014,2,Realm of the Mad God
1,2013,2,DOOM
1,2015,2,Kung Fury
1,2015,2,Team Fortress 2
1,2014,2,LEGO® STAR WARS™: The Force Awakens
1,2014,2,Hotline Miami
1,2014,2,Counter-Strike: Global Offensive
1,2015,2,Dishonored
1,2015,2,Terraria
1,2014,1,Rocket League®
1,2013,2,Monaco: What's Yours Is Mine
1,2013,2,Mark of the Ninja
1,2014,2,Adorables
1,2013,2,God Mode
1,2013,2,Little Inferno
1,2014,2,Team Fortress 2
1,2014,2,Strike Vector
1,2014,2,Five Nights at Freddy's
1,2015,1,Left 4 Dead 2
1,2013,2,Magicka
1,2015,2,Call of Duty®: Ghosts
1,2014,2,Counter-Strike: Global Offensive
1,2014,2,Borderlands: The Pre-Sequel
1,2014,2,Counter-Strike: Global Offensive
1,2015,2,Transformice
1,2015,2,TERA
1,2014,2,Sid Meier's Civilization V: Brave New World
1,2014,2,Warface
1,2015,2,Divinity: Original Sin (Classic)
1,2012,2,Terraria
1,2015,2,Orbital Gear
1,2015,2,Empire: Total War™
1,2014,2,Just Cause 2
1,2015,2,Garry's Mod
1,2014,2,Soccer Manager 2016
1,2014,2,Thomas Was Alone
1,2015,1,Castle Crashers®
1,2014,2,Half-Life
1,2013,2,Garry's Mod
1,2014,2,Left 4 Dead 2
1,2015,2,fault - milestone one
1,2015,2,Team Fortress 2
1,2014,2,Gotham City Impostors Free to Play
1,2014,1,Left 4 Dead 2
1,2014,2,Counter-Strike: Global Offensive
1,2015,1,Star Conflict
1,2013,2,Garry's Mod
1,2013,2,Blockland
1,2013,2,Batman: Arkham Asylum Game of the Year Edition
1,2014,2,The Bureau: XCOM Declassified
1,2013,2,No Man's Sky
1,2013,2,Dino D-Day
1,2012,1,BioShock Infinite
1,2014,2,APB Reloaded
1,2014,2,DayZ
1,2014,2,Garry's Mod
1,2015,2,Endless Legend™
1,2014,2,Terraria
1,2015,2,American Truck Simulator
1,2015,2,Rocket League®
1,2012,2,Skullgirls
1,2015,1,Insurgency
1,2013,2,Pixel Piracy
1,2014,1,Counter-Strike: Global Offensive
1,2014,1,The Sims™ 3
1,2015,2,Prison Architect
1,2015,2,Team Fortress 2
1,2013,2,Killing Floor
1,2014,2,Stronghold Kingdoms
1,2014,2,The Binding of Isaac
1,2014,2,Free to Play
1,2014,2,Counter-Strike: Global Offensive
1,2015,1,Verdun
1,2013,2,Kerbal Space Program
1,2014,2,Rust
1,2015,2,Scrap Mechanic
1,2015,2,Terraria
1,2013,2,Garry's Mod
1,2014,2,The Cave
1,2012,2,Robocraft
1,2014,1,Source Filmmaker
1,2014,1,Team Fortress 2
1,2015,1,Grand Theft Auto: Vice City
1,2014,2,6180 the moon
1,2013,2,Left 4 Dead 2
1,2014,1,Batman™: Arkham Origins
1,2014,2,Goat Simulator
1,2015,1,Counter-Strike: Global Offensive
1,2014,2,Plague Inc: Evolved
1,2011,2,SUPERHOT
1,2015,1,Counter-Strike: Global Offensive
1,2014,2,DARK SOULS™ III
1,2015,2,Team Fortress 2
1,2014,2,The Wolf Among Us
1,2014,2,Half-Life 2
1,2015,2,Rust
1,2013,2,Dungeon Siege III
1,2012,2,Team Fortress 2
1,2015,1,Warframe
1,2014,1,Counter-Strike: Global Offensive
1,2011,1,Alien Swarm
1,2014,2,Team Fortress 2
1,2015,2,Woodle Tree Adventures
1,2014,2,Offworld Trading Company
1,2014,2,Company of Heroes 2
1,2014,2,Mount &amp; Blade: Warband
1,2015,2,Dirty Bomb®
1,2014,2,Rust
1,2014,2,Toribash
1,2014,2,Aliens versus Predator Classic 2000
1,2015,2,Tokyo School Life
1,2015,2,DayZ
1,2015,1,Garry's Mod
1,2014,2,Unturned
1,2014,1,Counter-Strike: Global Offensive
1,2014,1,World of Soccer online
1,2015,2,Trove
1,2014,1,Garry's Mod
1,2015,2,No Man's Sky
1,2014,1,Rust
1,2015,2,Team Fortress 2
1,2015,2,Garry's Mod
1,2013,1,Super Crate Box
1,2015,2,Far Cry 3
1,2015,2,Counter-Strike: Global Offensive
1,2015,2,Arma 3 Apex
1,2014,1,GunZ 2: The Second Duel
1,2014,1,GunZ 2: The Second Duel
1,2014,1,Verdun
1,2014,2,Thinking with Time Machine
1,2013,2,Team Fortress 2
1,2015,1,Counter-Strike: Global Offensive
1,2014,1,LUFTRAUSERS
1,2015,2,Castle Crashers®
1,2015,2,Fallout 4 - Automatron
1,2014,2,The Deed
1,2014,1,Bastion
1,2015,2,Rust
1,2015,1,Team Fortress 2
1,2014,2,Goat Simulator
1,2015,1,Dungeons 2
1,2013,2,State of Decay
1,2014,2,Killing Floor
1,2015,2,A Story About My Uncle
1,2015,2,DOOM
1,2013,2,Super Meat Boy
1,2014,2,Scribblenauts Unlimited
1,2014,2,Garry's Mod
1,2015,2,Team Fortress 2
1,2015,2,BioShock Infinite
1,2014,2,Team Fortress 2
1,2015,2,Albedo: Eyes from Outer Space
1,2014,1,Team Fortress 2
1,2015,2,Unturned
1,2014,1,Spiral Knights
1,2014,1,Fistful of Frags
1,2015,1,TERA
1,2014,2,Team Fortress 2
1,2014,2,One Way Heroics
1,2013,2,Age of Empires II HD
1,2015,2,Duck Game
1,2014,1,Rust
1,2015,2,Alphadia Genesis
1,2015,2,Five Nights at Freddy's 2
1,2012,2,Bloody Good Time
1,2015,2,20XX
1,2014,2,SWORDY
1,2015,1,CS:GO Player Profiles
1,2015,2,BioShock Infinite
1,2015,2,Fallout 4
1,2015,1,Grand Theft Auto V
1,2013,1,Counter-Strike: Global Offensive
1,2015,2,Counter-Strike: Global Offensive
1,2014,1,South Park™: The Stick of Truth™
1,2014,2,Dino D-Day
1,2013,2,Tribes: Ascend
1,2014,2,Loadout
1,2015,2,Robocraft
1,2014,2,XCOM® 2
1,2015,1,VIDEOBALL
1,2014,2,Blockstorm
1,2014,2,Duet
1,2015,2,Counter-Strike: Global Offensive
1,2015,1,Jet Set Radio
1,2015,2,Counter-Strike: Global Offensive
1,2014,1,Borderlands 2
1,2015,2,Super Hexagon
1,2014,2,Garry's Mod
1,2013,2,Left 4 Dead 2
1,2014,2,Unturned
1,2014,2,Unturned
1,2012,2,Team Fortress 2
1,2015,1,Counter-Strike: Global Offensive
1,2015,2,Fractured Space
1,2014,2,God Mode
1,2014,2,Team Fortress 2
1,2015,2,Age of Empires II HD
1,2015,2,My Name is Mayo
1,2015,2,Besiege
1,2015,2,BLOCKADE 3D
1,2015,2,Black Mesa
1,2014,2,Team Fortress 2
1,2015,2,Warframe
1,2015,2,Counter-Strike: Global Offensive
1,2014,2,Loadout
1,2014,2,Monaco: What's Yours Is Mine
1,2014,1,Unturned
1,2015,2,Borderlands 2
1,2012,2,Portal 2
1,2015,2,Batman: Arkham Asylum Game of the Year Edition
1,2014,2,Call of Duty®: Ghosts
1,2013,2,Left 4 Dead 2
1,2014,2,Team Fortress 2
1,2015,1,Surgeon Simulator
1,2014,2,Team Fortress 2
1,2013,1,Left 4 Dead 2
1,2015,2,Stronghold 3 Gold
1,2014,2,DARK SOULS™ II
1,2014,1,DayZ
1,2014,2,Counter-Strike: Global Offensive
1,2014,1,Terraria
1,2015,2,Skullgirls
1,2014,2,MapleStory
1,2015,2,Metro: Last Light Redux
1,2013,2,Counter-Strike: Global Offensive
1,2014,2,"Papers, Please"
1,2014,2,Assassin's Creed 2 Deluxe Edition
1,2015,2,Kerbal Space Program
1,2014,2,Left 4 Dead 2
1,2012,2,Portal 2
1,2014,1,Hitman: Absolution™
1,2014,1,Worms Revolution
1,2014,2,Lambda Wars Beta
1,2014,2,WAKFU
1,2015,2,Killing Floor: Uncovered
1,2014,2,Saints Row: The Third
1,2014,2,DC Universe™ Online
1,2015,2,NotGTAV
1,2015,1,No More Room in Hell
1,2013,2,Poker Night 2
1,2015,2,Team Fortress 2
1,2013,2,Super Meat Boy
1,2012,2,The Binding of Isaac
1,2015,2,Warframe
1,2015,2,Fallout: New Vegas
1,2013,2,Dead Sky
1,2014,2,Chivalry: Medieval Warfare
1,2015,1,Grand Theft Auto V
1,2014,2,Borderlands 2
1,2013,2,Team Fortress 2
1,2015,1,Counter-Strike: Global Offensive
1,2012,2,Garry's Mod
1,2015,1,The Forest
1,2015,1,Garry's Mod
1,2015,2,LOOP: A Tranquil Puzzle Game
1,2013,2,Guns of Icarus Online
1,2015,2,TerraTech
1,2015,2,Team Fortress 2
1,2014,1,Five Nights at Freddy's 2
1,2011,2,Empire: Total War™
1,2015,2,Test Drive Unlimited 2
1,2014,2,Rust
1,2015,1,Team Fortress 2
1,2014,1,Team Fortress 2
1,2015,2,Counter-Strike: Global Offensive
1,2015,2,Counter-Strike: Global Offensive
1,2014,2,Starbound
1,2013,1,Counter-Strike: Global Offensive
1,2014,2,Mad Max
1,2015,2,Midnight Club 2
1,2014,2,Arma 3
1,2015,2,Spiral Knights
1,2014,2,Counter-Strike: Global Offensive
1,2015,1,Fallout 4
1,2014,2,FINAL FANTASY® XIII
1,2013,1,BioShock Infinite
1,2015,1,Life is Strange - Episode 1
1,2013,1,Garry's Mod
1,2014,2,Dungeon of the Endless™
1,2014,2,Call of Duty®: Black Ops III
1,2014,2,Back to the Future: The Game
1,2011,1,Neon Space ULTRA
1,2013,2,Sleeping Dogs
1,2014,1,Grim Dawn
1,2014,2,Shelter
1,2014,1,Total War™: ROME II - Emperor Edition
1,2015,2,Emily is Away
1,2014,2,Far Cry 3
1,2013,2,Shadowrun Returns
1,2014,1,Fallout: New Vegas
1,2014,2,Spiral Knights
1,2015,2,Ultra Street Fighter® IV
1,2014,2,Unturned
1,2014,2,Unturned
1,2015,2,Saints Row 2
1,2014,1,Crazy Taxi
1,2012,1,Cobalt
1,2014,2,Rust
1,2014,1,Unturned
1,2014,2,Garry's Mod
1,2015,2,Reign Of Kings
1,2013,2,"Warhammer® 40,000: Dawn of War® - Game of the Year Edition"
1,2013,1,Saints Row IV
1,2014,2,Unturned
1,2015,2,Warframe
1,2014,2,Democracy 3
1,2015,1,Rocket League®
1,2014,2,Garry's Mod
1,2014,1,AirMech Strike
1,2015,2,Men of War: Assault Squad 2
1,2015,2,Left 4 Dead 2
1,2013,2,Empire: Total War™
1,2014,2,Runeous: Part One
1,2013,2,Just Cause 2
1,2015,2,Kung Fury
1,2015,1,Borderlands 2
1,2014,2,"Warhammer 40,000: Kill Team"
1,2014,2,Tom Clancy's Rainbow Six® Siege
1,2014,1,Call of Duty®: Black Ops III
1,2014,2,Call of Duty®: Advanced Warfare - Gold Edition
1,2015,1,SPORE™
1,2014,2,Indie Game: The Movie
1,2012,2,Blacklight: Retribution
1,2015,1,Worms Armageddon
1,2013,2,Secret World Legends
1,2013,2,Team Fortress 2
1,2013,2,Half-Life 2
1,2014,2,Torchlight II
1,2014,1,Team Fortress 2
1,2013,2,Counter-Strike: Global Offensive
1,2013,2,XCOM: Enemy Unknown
1,2014,2,Iron Sky: Invasion
1,2013,2,Garry's Mod
1,2014,2,Borderlands 2
1,2015,2,Brawlhalla
1,2013,2,Duelyst
1,2011,2,Dwarfs!?
1,2015,2,Borderlands 2
1,2013,1,Garry's Mod
1,2015,2,DayZ
1,2014,2,Team Fortress 2
1,2015,2,Black Mesa
1,2014,2,Insurgency
1,2015,2,Team Fortress 2
1,2015,2,Garry's Mod
1,2013,2,Garry's Mod
1,2015,1,Undertale
1,2014,2,Portal 2
1,2014,2,Next Car Game: Wreckfest
1,2015,2,SMITE®
1,2015,2,Killing Floor 2
1,2014,2,Towns
1,2014,1,Team Fortress 2
1,2015,1,Kung Fury
1,2014,2,Unturned
1,2014,2,Sid Meier's Civilization® V
1,2015,2,Stronghold Kingdoms
1,2015,2,Warhammer: End Times - Vermintide
1,2015,1,Counter-Strike: Global Offensive
1,2013,2,Assassin’s Creed® IV Black Flag™
1,2015,2,DRAGON BALL XENOVERSE
1,2013,2,Wrack
1,2015,1,Saints Row IV
1,2015,1,Sid Meier's Civilization® V
1,2013,2,Magic Duels
1,2014,2,Garry's Mod
1,2011,2,Garry's Mod
1,2014,1,Prison Architect
1,2015,2,Time Clickers
1,2014,2,Robocraft
1,2014,2,Borderlands: The Pre-Sequel
1,2015,2,Slime Rancher
1,2015,2,Borderlands 2
1,2014,2,Deus Ex: Game of the Year Edition
1,2013,2,PlanetSide 2
1,2014,2,BattleBlock Theater®
1,2015,2,Firewatch
1,2014,2,Kingdom Rush
1,2015,1,NARUTO SHIPPUDEN: Ultimate Ninja STORM 3 Full Burst HD
1,2014,1,Rust
1,2014,2,Left 4 Dead 2
1,2015,1,Team Fortress 2
1,2015,2,Counter-Strike: Global Offensive
1,2015,1,Garry's Mod
1,2013,2,Big Thinkers 1st Grade
1,2015,1,Red Orchestra 2: Heroes of Stalingrad with Rising Storm
1,2014,2,Call of Duty®: Ghosts
1,2014,1,Democracy 3
1,2014,2,Tomb Raider
1,2014,2,Napoleon: Total War™
1,2013,2,Spiral Knights
1,2014,1,Shovel Knight: Treasure Trove
1,2015,2,NotGTAV
1,2015,2,Prison Architect
1,2014,2,Plague Inc: Evolved
1,2014,2,FTL: Faster Than Light
1,2014,2,Team Fortress 2
1,2014,2,Unturned
1,2014,2,Portal 2
1,2013,2,FEZ
1,2013,2,Grand Theft Auto V
1,2014,1,Velvet Assassin
1,2014,2,Borderlands: The Pre-Sequel
1,2014,1,Warframe
1,2014,2,Half-Life 2: Episode Two
1,2014,2,Rust
1,2014,2,Garry's Mod
1,2014,2,Robocraft
1,2014,1,Spec Ops: The Line
1,2014,2,Loadout
1,2015,1,Goat Simulator
1,2015,2,The Expendabros
1,2014,2,Batman: Arkham City - Game of the Year Edition
1,2014,2,The Binding of Isaac: Rebirth
1,2014,1,America's Army: Proving Grounds
1,2014,1,Terraria
1,2015,1,Robotex
1,2015,1,The Forest
1,2014,2,Crysis
1,2015,1,Surgeon Simulator
1,2013,2,Terraria
1,2013,2,Rayman® Legends
1,2014,1,Alien Swarm
1,2014,2,Natural Selection 2
1,2014,2,Planetbase
1,2015,2,Neverwinter
1,2015,2,PAC-MAN MUSEUM™
1,2015,1,To the Moon
1,2014,2,Terraria
1,2013,2,Knock-knock
1,2015,2,Batman™: Arkham Knight
1,2014,2,Middle-earth™: Shadow of Mordor™
1,2015,2,Castlevania: Lords of Shadow 2
1,2013,1,Team Fortress 2
1,2014,2,Robocraft
1,2014,2,Far Cry 3
1,2015,2,Terraria
1,2014,2,Dead Rising 3 Apocalypse Edition
1,2014,2,Call of Duty®: Modern Warfare® 2
1,2014,2,Cry of Fear
1,2014,2,LEGO® Marvel™ Super Heroes
1,2014,1,Garry's Mod
1,2014,2,Star Conflict
1,2014,2,Just Cause 2
1,2014,2,Realm of the Mad God
1,2014,2,Tom Clancy's Rainbow Six® Siege
1,2015,2,Tomb Raider
1,2014,1,Borderlands 2
1,2015,2,Left 4 Dead 2
1,2014,2,Contagion
1,2014,2,State of Decay
1,2015,2,Rust
1,2013,2,Torchlight II
1,2014,2,Team Fortress 2
1,2015,2,Unturned
1,2014,2,Elsword
1,2013,2,Garry's Mod
1,2014,2,Counter-Strike: Global Offensive
1,2015,2,The Crew™ Season Pass
1,2014,2,Counter-Strike: Global Offensive
1,2014,2,Team Fortress 2
1,2015,2,Terraria
1,2014,2,Counter-Strike: Global Offensive
1,2012,2,AudioSurf
1,2015,2,Pink Hour
1,2014,2,"Star Wars: Battlefront 2 (Classic, 2005)"
1,2013,2,Starbound
1,2014,1,Team Fortress 2
1,2014,2,FootLOL: Epic Fail League
1,2014,2,Deus Ex: Human Revolution - Director's Cut
1,2014,2,Torchlight II
1,2015,2,AdVenture Capitalist
1,2011,2,Grand Theft Auto: Episodes from Liberty City
1,2015,2,Loadout
1,2014,2,Fistful of Frags
1,2014,2,Hitman: Absolution™
1,2013,2,Max Payne 3
1,2014,1,ORION: Prelude
1,2014,2,XCOM: Enemy Unknown
1,2014,2,Unturned
1,2015,2,Killing Floor 2
1,2015,2,Counter-Strike: Global Offensive
1,2015,1,Saints Row IV
1,2014,2,ENSLAVED™: Odyssey to the West™ Premium Edition
1,2015,2,ARK: Survival Evolved
1,2013,2,Sid Meier's Civilization® V
1,2014,1,Left 4 Dead 2
1,2015,1,Age of Empires II HD
1,2015,2,TimeShift™
1,2014,2,DayZ
1,2015,2,Stranded Deep
1,2014,2,BattleBlock Theater®
1,2015,2,Deponia
1,2015,2,Goat Simulator
1,2013,1,Team Fortress 2
1,2014,2,Alien Rage - Unlimited
1,2015,2,Call of Duty: World at War
1,2015,2,BIT.TRIP Presents... Runner2: Future Legend of Rhythm Alien
1,2014,2,The Witcher 2: Assassins of Kings Enhanced Edition
1,2014,2,Star Conflict
1,2014,2,Sins of a Solar Empire®: Rebellion
1,2015,2,LEGO® Star Wars™ - The Complete Saga
1,2012,1,Counter-Strike: Source
1,2013,2,Sid Meier's Civilization® V
1,2014,2,Counter-Strike: Global Offensive
1,2013,2,The Binding of Isaac
1,2012,1,Call of Duty®: Black Ops II
1,2015,1,Game of Thrones - A Telltale Games Series
1,2015,2,CS:GO Player Profiles
1,2015,2,PlanetSide 2
1,2014,1,S.T.A.L.K.E.R.: Call of Pripyat
1,2014,2,Killing Floor
1,2014,2,Rust
1,2015,2,Aliens vs. Predator™
1,2015,2,Counter-Strike: Global Offensive
1,2013,2,Counter-Strike: Global Offensive
1,2014,2,Spiral Knights
1,2014,2,Team Fortress 2
1,2015,2,Europa Universalis IV
1,2014,2,Counter-Strike: Global Offensive
1,2014,1,Team Fortress 2
1,2014,2,Super Amazing Wagon Adventure
1,2015,2,ARK: Survival Evolved
1,2013,2,Rust
1,2014,2,Portal
1,2014,2,Rust
1,2012,2,Tomb Raider
1,2015,1,State of Decay
1,2014,1,Saints Row: The Third
1,2014,2,Counter-Strike: Global Offensive
1,2013,2,L.A. Noire
1,2015,2,Garry's Mod
1,2014,1,Garry's Mod
1,2015,2,Fractured Space
1,2014,2,Castle Crashers®
1,2015,2,Counter-Strike: Global Offensive
1,2015,2,Team Fortress 2
1,2014,2,The Plan
1,2015,1,Terraria
1,2015,1,Arma 3
1,2015,2,Garry's Mod
1,2015,2,Undertale
1,2014,2,Team Fortress 2
1,2014,1,Counter-Strike: Global Offensive
1,2014,2,DayZ
1,2014,1,Team Fortress 2
1,2013,2,PlanetSide 2
1,2013,2,Grand Theft Auto V
1,2014,2,Team Fortress 2
1,2013,2,The Walking Dead
1,2013,1,The Walking Dead: Season 2
1,2015,1,Bad Rats: the Rats' Revenge
1,2015,2,Heroes &amp; Generals
1,2014,2,Starbound
1,2014,2,Spiral Knights
1,2013,2,No More Room in Hell
1,2013,1,Counter-Strike: Global Offensive
1,2013,2,Hyperdimension Neptunia U: Action Unleashed
1,2015,2,There Came an Echo
1,2013,2,Team Fortress 2
1,2015,1,Fallout 4
1,2014,1,Fistful of Frags
1,2015,2,Emily is Away
1,2013,2,Bus-Simulator 2012
1,2015,2,Team Fortress 2
1,2015,1,Arma 3
1,2015,2,BioShock Infinite
1,2012,2,Portal 2
1,2015,1,AdVenture Capitalist
1,2015,2,Gear Up
1,2013,2,Garry's Mod
1,2014,2,Unturned
1,2014,2,Counter-Strike: Global Offensive
1,2013,2,Half-Life 2
1,2013,2,Surgeon Simulator
1,2014,2,The Elder Scrolls IV: Oblivion® Game of the Year Edition
1,2014,2,The Binding of Isaac
1,2014,2,The Ship: Murder Party
1,2015,2,Spooky's Jump Scare Mansion
1,2013,2,Killing Floor
1,2014,2,DayZ
1,2015,1,Tap Heroes
1,2014,2,SPORE™
1,2014,1,Borderlands: The Pre-Sequel
1,2015,2,Counter-Strike: Global Offensive
1,2015,1,Super Meat Boy
1,2012,2,Left 4 Dead 2
1,2014,2,Mount &amp; Blade: Warband
1,2014,2,Counter-Strike: Global Offensive
1,2014,2,Counter-Strike: Global Offensive
1,2015,1,Dungeon Defenders II
1,2012,1,Portal 2
1,2014,2,Borderlands 2
1,2014,2,Blacklight: Retribution
1,2013,2,Spiral Knights
1,2014,2,DayZ
1,2014,2,The Long Dark
1,2015,2,Rocket League®
1,2013,2,Grim Fandango Remastered
1,2015,2,Kung Fury
1,2015,2,Fractured Soul
1,2015,1,Insurgency
1,2014,2,No More Room in Hell
1,2015,2,Middle-earth™: Shadow of Mordor™
1,2014,2,Realm of the Mad God
1,2014,2,Dead Bits
1,2014,2,Robocraft
1,2014,2,Plague Inc: Evolved
1,2014,2,Source Filmmaker
1,2013,2,Killing Floor
1,2013,1,Left 4 Dead 2
1,2014,1,Garry's Mod
1,2014,2,PAYDAY™ The Heist
1,2014,2,Frozen Synapse
1,2015,2,Dragon Nest
1,2014,2,Contagion
1,2013,1,Terraria
1,2014,2,To the Moon
1,2014,1,Mount &amp; Blade: Warband
1,2012,1,Tobe's Vertical Adventure
1,2014,2,Team Fortress 2
1,2014,1,Terraria
1,2014,2,Slime Rancher
1,2013,1,Factorio
1,2014,1,3089 -- Futuristic Action RPG
1,2015,2,Warface
1,2014,2,Assassin’s Creed® IV Black Flag™
1,2013,2,Borderlands 2
1,2014,2,Counter-Strike: Global Offensive
1,2015,2,Counter-Strike: Global Offensive
1,2014,2,Counter-Strike: Global Offensive
1,2015,1,H1Z1
1,2014,2,"Warhammer® 40,000™: Dawn of War® II - Retribution - The Last Stand Necron Overlord"
1,2014,2,Counter-Strike: Source
1,2015,2,The Darkness II
1,2015,2,Unturned
1,2015,1,Battlefield: Bad Company™ 2
1,2012,2,DC Universe™ Online
1,2015,1,Crusader Kings II
1,2015,1,S.T.A.L.K.E.R.: Shadow of Chernobyl
1,2013,2,Team Fortress 2
1,2013,1,Arma 2: Operation Arrowhead
1,2015,1,Grand Theft Auto V
1,2013,2,DARK SOULS™: Prepare To Die™ Edition
1,2015,1,Bitardia
1,2014,2,Ace of Spades: Battle Builder
1,2014,2,DayZ
1,2014,1,Aura Kingdom
1,2014,2,Gotham City Impostors Free to Play
1,2014,2,Castle Crashers®
1,2014,1,Cry of Fear
1,2013,2,RIFT
1,2014,2,America's Army: Proving Grounds
1,2015,2,Crystal Caves
1,2015,1,Counter-Strike: Global Offensive
1,2014,2,Team Fortress 2
1,2013,2,Spec Ops: The Line
1,2015,2,Fallout 4
1,2012,1,"Warhammer® 40,000: Dawn of War® - Dark Crusade"
1,2013,2,Garry's Mod
1,2014,2,The Binding of Isaac
1,2014,2,Team Fortress Classic
1,2014,2,Unturned
1,2014,2,Dwarfs - F2P
1,2013,1,Just Cause 2: Multiplayer Mod
1,2013,2,UnReal World
1,2014,2,Portal 2
1,2013,2,Awesomenauts - the 2D moba
1,2015,2,Team Fortress 2
1,2014,2,Borderlands 2
1,2014,2,ArcheAge
1,2015,1,Tomb Raider
1,2014,2,Warframe
1,2013,1,Age of Empires II HD
1,2015,2,Team Fortress 2
1,2015,2,RimWorld
1,2014,2,Monaco: What's Yours Is Mine
1,2015,2,Toribash
1,2014,1,SPINTIRES™
1,2014,2,Goat Simulator
1,2014,2,Depth
1,2014,1,Counter-Strike: Global Offensive
1,2015,2,Verdun
1,2015,2,Commander Cool 2
1,2014,2,Dishonored
1,2014,2,Team Fortress 2
1,2014,2,Grand Theft Auto: San Andreas
1,2015,2,Geometry Dash
1,2014,2,The Binding of Isaac
1,2014,2,Total War™: ROME II - Emperor Edition
1,2015,2,Team Fortress 2
1,2014,2,Torchlight II
1,2014,2,How to Survive
1,2015,2,Castle Crashers®
