title,id,genres
Millennium 3 - Cry Wolf,298830,Adventure Casual Indie RPG
Millennium 4 - Beyond Sunset,298840,Adventure Casual Indie RPG
Millennium 5 - Deluxe Contents (contains Guide),372270,Adventure Casual Indie RPG
Millennium 5 - The Battle of the Millennium,298850,Adventure Casual Indie RPG
Millia -The ending-,428060,Indie
Millie,294230,Action Casual Indie
Millie Demo,337050,Action Casual Indie
Million Dollar Duck,547650,nan
"Million Dollars, But...",516020,nan
Millionaire Manor,299180,Adventure
Mimic Arena,432620,Action Casual Indie
Mimic: The Director's Cut,426490,nan
Mimpi,332580,Adventure Casual Indie
Mimpi Dreams,444770,Adventure Indie
Mimpi Dreams OST,459110,Adventure Indie
MinSweeper,726030,Casual Indie Simulation Strategy
Minami Kamakura High School Girls Cycling Club,653340,nan
Mind Blown,695220,nan
Mind Games,448560,Indie
Mind Maze,645460,Action Casual Indie Simulation Strategy
Mind Maze - Level pack for multiplayer,646480,Action Casual Indie Simulation Strategy
Mind Snares: Alice's Journey,363330,Adventure Casual
Mind Spheres,498660,Casual Indie Sports
Mind Spheres (Soundtrack),499360,Casual Indie Sports
Mind Zero,322630,RPG
MindTex 2,441770,Animation &amp; Modeling Design &amp; Illustration Photo Editing
Mindball Play,446850,Action Casual Indie Racing Simulation Early Access
Mindless Running,444260,Adventure Indie
Mindset,716070,Casual Indie
MineDrill Redux,688750,Adventure Casual Indie RPG Strategy Early Access
MineFight,682970,Action Free to Play Indie
MineFight Soundtrack Edition,713110,Action Free to Play Indie
Minecraft: Story Mode - A Telltale Games Series,376870,Adventure
Minecraft: Story Mode - Adventure Pass,456630,Adventure
Minecraft: Story Mode - Season Two,639170,Adventure
Miner Mayhem,402850,Action Casual Indie
Miner Meltdown,426190,Action Indie
Miner Ultra Adventures,585780,Action Adventure Indie
Miner Ultra Shooter,708610,Action Indie Racing
Miner Warfare,354620,Action Casual Indie
Miner Wars 2081,223430,Action Adventure Indie RPG Simulation
Miner Wars Arena,219070,Action Indie
Mines of Mars,413740,Indie Early Access
Mini Ghost,586880,Action Adventure Casual Indie
Mini Golf Mundo,468320,Casual
Mini Guns,649900,Action Free to Play Strategy Early Access
Mini Hockey Champ!,713030,Sports
Mini Metal,454420,Action Casual Indie
Mini Metro,287980,Indie Simulation Strategy
Mini Motor Racing EVO,209520,Casual Indie Racing
Mini Ninjas,35000,Action Adventure
Mini Ninjas Demo,35050,Action Adventure
Mini Rollers,596990,Action Casual Indie
Mini Thief,481870,Casual Indie Strategy Early Access
Mini Z Racers Turbo,508930,Casual Indie Racing
Mini's Magic World,449420,Action Adventure Casual Indie
Mini's Magic World - Soundtrack,470770,Action Adventure Casual Indie
MiniBikers,416350,Indie Racing Sports
MiniBotz,508520,Action Casual Indie Early Access
MiniBotz - SoundTrack,590500,nan
MiniDrivers,385490,Indie Racing Simulation Sports
MiniGolf Mania,453680,Casual Sports
MiniOne Racing,380000,Casual Indie Racing
Miniature - The Story Puzzle,536680,Casual Indie Strategy
Miniature Garden,494170,Adventure Casual Indie
Miniature Gods,367280,Adventure Casual Indie RPG Simulation
Minimal,448550,Casual Indie
Minimalism,585690,Action Adventure Casual Indie
Minimancer,734490,Adventure Casual Indie Strategy
Minimized,521930,Action Indie
Minimized II,689080,Action Adventure Indie
Minimized OST,528440,Action Indie
Minimized Ultimate,590520,Action Indie
Minimon,308520,Indie Massively Multiplayer RPG Early Access
Minimum,214190,Action
Mining &amp; Tunneling Simulator,273820,Simulation
Mining Industry Simulator,321660,Simulation
Minion Masters,489520,Action Indie Strategy Early Access
Minion Masters - Premium Upgrade,551880,Action Indie Strategy
"Minions, Monsters, and Madness",566200,Adventure Indie RPG Strategy
Mino Saga,669520,Action Casual Indie
Minos Strategos,577490,Strategy
MinosMaze - The Minotaur's Labyrinth,521100,Action Adventure Indie
MinosMaze - The Minotaur's Labyrinth: Original Soundtrack,533230,Action Adventure Indie
Minotaur,680590,Adventure Indie Early Access
Mint,670100,Action Adventure Casual Indie
Miracle Fly,395140,Action Indie
Miracle Fly Original Soundtrack,412870,Action Indie
Miracle In The Woods,749090,nan
Mircron Wars XR,676680,Action Casual Indie
Mirror Mysteries,291630,Adventure
Mirror Mysteries 2,291640,Adventure
Mirror's Edge™,17410,Action Adventure
MirrorMoon EP,231310,Adventure Indie
Mirrored - Chapter 1,365880,Adventure Indie
Mirrors,709470,Adventure Casual Indie Strategy
Mirt. Tales of the Cold Land. Chapter 2,758550,Adventure Casual Free to Play Indie
Mirt. Tales of the Cold Land. Chapter one,620530,Adventure Casual Free to Play Indie
Misao: Definitive Edition,691450,Adventure Casual Indie
Miscreated,299740,Action Adventure Indie Massively Multiplayer RPG Simulation Strategy Early Access
Mishap 2: An Intentional Haunting - Collector's Edition,47570,Casual
Mishap: An Accidental Haunting,47500,Casual
Miss Bernard Said,653440,nan
Miss Kobayashi's Dragon Maid,640570,nan
Miss Popularity,12660,Casual Simulation
Missile Cards,586390,Indie Strategy
Missileman Origins,461280,Action Indie
Missing Translation,395520,Adventure Casual Free to Play Indie
Missing Translation: Deluxe Edition,395530,Adventure Indie
Mission 1545,691600,Adventure Casual Indie RPG Strategy
Mission Control: NanoMech,338030,Action Adventure RPG Early Access
Mission Pack 1: Time of the Mutants,410780,Action
Mission Pack 2: Extreme Battle,411380,Action
Mission Runway,12670,Simulation
Mission: Demolition,726020,Action Indie
Mission: Escape from Island,617170,Action Indie
Mission: Wolf,718360,Action Casual Indie Simulation Strategy
Mistwood Heroes,573210,Action Adventure Casual Indie RPG
Mitch: Berry Challenge,480410,Adventure Casual Indie
Mitos.is: The Game,389570,Free to Play Simulation
Mitosis,574230,Casual Indie Simulation Strategy
Mitsurugi Kamui Hikae,263620,Action Indie
Mixcraft 8 Home Studio,218760,Audio Production Utilities Video Production
Mo Mandel: Negative Reinforcement,646640,nan
Mob Psycho 100,600900,nan
Mobile Astro,565110,Action Indie
Mobile Empire,741260,Casual Indie Simulation Strategy Early Access
Mobile Light Force (aka Gunbird),379370,Action
MobileZombie,694180,Adventure Casual Free to Play Indie
Moccasin,593290,Action Adventure Indie
Modding Tool Add-on - Power &amp; Revolution DLC,510120,Simulation Strategy
Modding Tool add-on for Rulers of Nations,315990,Strategy
Modeling a Transport Vehicle in Modo,404300,nan
"Modellset 1 - Bahnhof, Häuser, Scheunen",335492,Simulation
"Modelset 1 - Railstation, Houses, Barn",275171,nan
Modern Combat,341300,Action Free to Play Strategy
Modern Combat Versus,723780,Action Adventure Free to Play
Modern Tales: Age of Invention,678970,Adventure Casual
Modest Kind,701740,Action Adventure Casual Indie
Modular Combat,349480,Action Free to Play RPG
Moe Mekuri SP - 萌めくりSP -,623670,Indie
Moe Mekuri SP -Moe Mekuri 1 VOCAL COLLECTION-,632120,Indie
Moe Mekuri SP -Moe Mekuri 2 VOCAL COLLECTION-,632670,Indie
Moe Mekuri SP -Moe Mekuri 3 VOCAL COLLECTION-,632690,Indie
Moebius Soundtrack,287550,Adventure Indie
Moebius: Empire Rising,264520,Adventure Indie
Moekuri: Adorable + Tactical SRPG,529160,Indie RPG Strategy
Moero Chronicle - Deluxe Pack | 限界凸記 モエロクロニクル  デラックスセット| 極限凸記　萌萌編年史　數位附錄套組,688090,RPG
Moero Chronicle | 限界凸記 モエロクロニクル | 極限凸記　萌萌編年史,638160,RPG
Mogo Invasion,673540,Indie Simulation Strategy
Moira,502250,Action Adventure Indie RPG
Moira's Urban Ninja Costume,320361,Action Adventure
MokMok,671480,Adventure Casual Indie
Mold on Pizza 🍕,387870,Action Casual Indie Strategy
Molecats,338290,Casual Indie Early Access
Molecats - Original Soundtrack,704390,Casual Indie
Moleman 4 - Longplay (Deluxe Edition),720590,nan
Molemen Must Die!,602120,Action Indie
Molly,403810,nan
Molten Armor,693670,Action Indie Strategy
Momento Temporis: Light from the Deep,496310,Action Adventure Indie
Momentum,462130,Indie
Momodora III,302790,Action Indie
Momodora: Reverie Under The Moonlight,428550,Action Indie
Momodora: Reverie Under the Moonlight OST,449360,Action Indie
Momonga Pinball Adventures,491560,Casual Indie
Monaco Soundtrack by Austin Wintory,416920,Action Adventure Casual Indie Strategy
Monaco: What's Yours Is Mine,113020,Action Adventure Casual Indie Strategy
Monarch of Greed - Act 1,746220,Adventure Indie
Monday Night Combat,63200,Action Strategy Indie Sports
Mondrian - Abstraction in Beauty,392780,Casual Indie
Mondrian - Abstraction in Beauty: Original Game Soundtrack,392810,Casual Indie
Monkey King Saga,417350,Action Adventure Indie RPG Strategy
Monkey King: Hero Is Back,521550,nan
Monkey Land 3D: Reaper Rush,569500,Action Adventure Indie
Monkey Tales Games,320020,Adventure Casual Indie
Monkeys Ahoy,744880,Strategy
Monochroma,265830,Action Adventure Indie
Monochroma Demo,304610,Action Adventure Indie
Monolith,603960,Action Indie
Monomino,303710,Casual Indie
Monopolka,699680,Casual Indie Massively Multiplayer Early Access
Monster Bash,358210,Action
Monster Challenge Circus,300910,Action
Monster Jam Battlegrounds,336250,Action Racing Sports
Monster Loves You!,226740,Adventure Casual Indie RPG Simulation
Monster Mash,36210,Casual
Monster Monpiece,415300,Strategy
Monster Monpiece - Deluxe Pack,586010,Strategy
Monster Puzzle,493700,Action Casual Indie
Monster RPG 1,420240,Indie RPG
Monster RPG 2,409370,Indie RPG
Monster Slayers,496620,Action Indie
Monster Slayers - Advanced Classes Unlocker,621840,Action Indie
Monster Slayers - Fire and Steel Expansion,634030,Action Indie
Monster Truck Destruction,324760,Action Racing
Monster Trucks Nitro,16620,Indie Racing Sports
Monster partner,701620,Action
MonsterS in haha Island (群妖志),684490,Action Adventure Indie
Monsteria,689300,Action Casual Indie
Monsterland,406920,Action Adventure Indie
Monsters Ate My Birthday Cake,297590,Adventure Indie
Monsters and Medicine,464740,Casual Indie
Monsters and Monocles,328510,Action Indie Early Access
Monsters!,336160,Action Indie
Monsters' Den: Book of Dread,502230,Casual Indie RPG Strategy
Monsters' Den: Godfall,469720,Adventure Indie RPG Strategy
Monsterville Handbook,501460,Adventure Indie RPG Strategy
Monsti,526790,Casual Indie
Monsti - Soundtrack,526850,Casual Indie
Monstro: Battle Tactics,369310,Casual Indie Strategy
Monstro: Battle Tactics Soundtrack,421780,Casual Indie Strategy
Monstrum - Original Soundtrack,385870,Indie
Montague's Mount,258950,Adventure Indie
Montaro,495890,Casual Indie
Montas,269350,Adventure Indie Early Access
Monument,376730,Action Indie
Monumental,432610,Adventure
Monumental Failure,573300,Action Casual Indie
Monuments of Mars,358240,Action Adventure
Mooch,398460,Adventure Casual Indie
Moon Colonization Project,496500,Adventure Casual Indie Simulation Strategy Early Access
Moon Colonization Project | Soundtrack,501200,Indie
Moon Colonization Project: Pro Edition,576600,Adventure Casual Indie Simulation Strategy
Moon Hunters,320040,Adventure Indie RPG
Moon Hunters - Soundtrack,434350,Adventure Indie RPG
MoonBase Commander,254880,Strategy
Moonbase 332,397580,Action Indie
Moonchild,332410,Adventure Casual Indie RPG
Moonchild - Deluxe Contents,372200,Adventure Casual Indie RPG
Moonchild - Super Savefiles,464130,Adventure Casual Indie RPG
Moonfall,612670,Action Adventure Indie RPG
Moonlight,434410,Indie
Moonlight Minions,311170,Casual Indie
Moonlit Mayhem™,525660,Action Adventure Indie
Moonrise Base Game + Guildmaster's Edition,369720,Action Adventure Casual Free to Play RPG Strategy
Moonrise Base Game + Warden's Edition,369710,Action Adventure Casual Free to Play RPG Strategy
Moonshot,426930,Action Indie Early Access
Moonstone Tavern - A Fantasy Tavern Sim!,461780,Indie RPG Simulation
Moonstrider,398250,Action Adventure Indie Early Access
Moorhuhn (Crazy Chicken),340120,Action Casual
Moorhuhn / Crazy Chicken Tales,318660,Casual
Moorhuhn Invasion (Crazy Chicken Invasion),340130,Action Casual
Moorhuhn schlägt zurück,535680,Action Casual Indie Strategy
Moorhuhn: Tiger and Chicken,321940,Action Indie RPG
Moose Invasion,737280,Action
Mordheim: City of the Damned,276810,RPG Strategy
Mordheim: City of the Damned - Doomweaver,450811,RPG Strategy
Mordheim: City of the Damned - The Poison Wind Globadier,434040,RPG Strategy
Mordheim: City of the Damned - The Smuggler,434041,RPG Strategy
Mordheim: City of the Damned - Undead,534990,RPG Strategy
Mordheim: City of the Damned - Witch Hunters,450812,RPG Strategy
Mordheim: City of the Damned - Wolf-Priest of Ulric,450810,RPG Strategy
More Than Just Chess,729650,Casual Indie Sports Strategy
More Than a Game,505490,nan
Morendar: Goblin Slayer,679460,Action Adventure Casual Indie RPG
Morgan Murphy: Irish Goodbye,646700,nan
"Morgan lives in a Rocket House in VR - ""Tip Jar"" Costume Pack",736550,Casual Free to Play Indie
Moribund,500790,Action Indie
Morningstar: Descent to Deadrock,339130,Adventure Indie
Morningstar: Descent to Deadrock Demo,351020,Adventure Indie
Morph Girl,688260,Adventure Casual Indie Simulation
MorphVOX - Special Effects Voices,277721,Casual Animation &amp; Modeling Audio Production Utilities
MorphVOX - Voice Expansion Pack,277720,Casual Animation &amp; Modeling Audio Production Utilities
MorphVOX Pro - Voice Changer,269470,Audio Production Utilities
Morphblade,494720,Casual Indie
Morphine,410430,Adventure Indie
Morphite,661740,Action Adventure Indie
Morphopolis,314020,Adventure Casual Indie
Morps,725540,Strategy
Mortal Kombat Komplete Edition,237110,Action
Mortal Kombat X,307780,Action
Mortal Kombat: Legacy,361700,nan
Mortal Kombat: Legacy II,362280,nan
Mortal Online,287920,Action Free to Play Indie Massively Multiplayer RPG
Mortifero Motus,581470,Indie Racing Sports
Mortificatio,585220,Adventure Indie
Mortos,377980,Action Casual Indie
Mos Speedrun 2,333290,Action Indie
Mosaic Maze,436950,Indie
Mosaic: Game of Gods,547390,Casual
Mosaic: Game of Gods - Soundtrack,558310,Casual
Mosaico,257650,Utilities
Mosby's Confederacy,17180,Strategy
Moshe Kasher: Live in Oakland,580780,nan
Mother Russia Bleeds,361300,Action Indie
Motivational Growth,359410,nan
Moto Racer  4,417430,Racing
Moto Racer 4 - Season Pass,510940,Racing
Moto Racer 4 - Skewer,465290,Racing
Moto Racer 4 - Sliced Peak,573820,Racing
Moto Racer 4 - Space Dasher,465291,Racing
Moto Racer 4 - The Truth,465292,Racing
Moto Racer Collection,324110,Racing Sports
MotoGP™ Legendary Bikes,526670,Racing Simulation Sports
MotoGP™13,240600,Racing Simulation Sports
MotoGP™13: MotoGP™ Champions,240612,Racing Simulation Sports
MotoGP™13: Red Bull Rookies Cup,240611,Racing Simulation Sports
MotoGP™14,256390,Racing Simulation Sports
MotoGP™14 Compact,321490,Racing Simulation Sports
MotoGP™14 Donington Park British Grand Prix DLC,297990,Racing Simulation Sports
MotoGP™14 Laguna Seca Red Bull US Grand Prix,297960,Racing Simulation Sports
MotoGP™14 Red Bull Rookies Cup DLC,297980,Racing Simulation Sports
MotoGP™14 Season Pass,297950,Racing Sports
MotoGP™14: Moto2™ and Moto3™,297970,Racing Sports
MotoGP™15,355130,Racing Simulation Sports
MotoGP™15 Compact,403880,Racing Simulation Sports
MotoGP™15 GP de Portugal Circuito Estoril,392430,Racing Simulation Sports
MotoGP™15 Red Bull Rookies Cup,392420,Racing Simulation Sports
MotoGP™15: 4 Stroke Champions and Events,373200,Racing Simulation Sports
MotoGP™15: Moto2™ and Moto3™,374800,Racing Simulation Sports
MotoGP™15: Season Pass,374810,Racing Simulation Sports
MotoGP™17,561610,Racing Simulation Sports
